34, Private, 120461, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
23, Private, 173851, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
59, Private, 144092, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 198681, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 70, United-States, >50K
33, Private, 351810, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, Mexico, <=50K
52, Private, 180142, Masters, 14, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States, <=50K
37, Self-emp-inc, 175360, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
30, Self-emp-inc, 224498, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
39, Self-emp-inc, 154641, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 60, United-States, <=50K
54, Local-gov, 152540, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 42, United-States, <=50K
52, Private, 217663, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
22, Local-gov, 138575, HS-grad, 9, Never-married, Protective-serv, Unmarried, White, Male, 0, 0, 56, United-States, <=50K
19, ?, 32477, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 25, United-States, <=50K
65, Private, 101104, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 9386, 0, 10, United-States, >50K
32, Private, 44677, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 456618, 7th-8th, 4, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, El-Salvador, <=50K
34, Private, 227282, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 27624, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
24, Private, 281403, HS-grad, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 98, United-States, <=50K
63, Federal-gov, 39181, Doctorate, 16, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 2559, 60, United-States, >50K
48, Private, 377140, 5th-6th, 3, Never-married, Priv-house-serv, Unmarried, White, Female, 0, 0, 35, Nicaragua, <=50K
26, Private, 299810, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
28, Private, 181916, Some-college, 10, Separated, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 237044, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 12, United-States, <=50K
57, Self-emp-inc, 123053, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 15024, 0, 50, India, >50K
64, State-gov, 269512, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 44767, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 50, United-States, >50K
28, Private, 67218, 7th-8th, 4, Married-civ-spouse, Sales, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 176992, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Self-emp-not-inc, 43712, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 45, United-States, >50K
44, Private, 379919, Assoc-acdm, 12, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, >50K
34, Private, 104509, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Female, 1639, 0, 20, United-States, <=50K
18, Private, 212370, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 25, United-States, <=50K
36, Private, 179666, 12th, 8, Married-civ-spouse, Craft-repair, Husband, Other, Male, 0, 0, 40, United-States, <=50K
73, Self-emp-not-inc, 233882, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male, 0, 2457, 40, Vietnam, <=50K
24, Private, 197387, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, Mexico, <=50K
29, Local-gov, 220656, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 40, United-States, >50K
33, Private, 181091, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
57, Federal-gov, 135028, HS-grad, 9, Separated, Adm-clerical, Other-relative, Black, Female, 0, 0, 35, United-States, <=50K
41, Private, 185057, Assoc-voc, 11, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, ?, <=50K
55, Private, 106498, 10th, 6, Widowed, Transport-moving, Not-in-family, Black, Female, 0, 0, 35, United-States, <=50K
21, Private, 203003, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Self-emp-not-inc, 223789, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
26, Private, 184026, Some-college, 10, Never-married, Prof-specialty, Not-in-family, Other, Male, 0, 0, 50, United-States, <=50K
32, ?, 335427, Bachelors, 13, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, United-States, >50K
40, Private, 65866, Some-college, 10, Divorced, Tech-support, Unmarried, White, Female, 0, 213, 40, United-States, <=50K
32, Private, 372692, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 45607, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
59, State-gov, 303176, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2179, 40, United-States, <=50K
29, Private, 138190, HS-grad, 9, Never-married, Sales, Unmarried, Black, Female, 0, 1138, 40, United-States, <=50K
29, Self-emp-not-inc, 212895, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 48, United-States, <=50K
59, Self-emp-inc, 31359, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 80, United-States, >50K
58, Private, 147989, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
47, Private, 145290, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
44, Private, 262684, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 1504, 45, United-States, <=50K
31, Private, 132601, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
42, Self-emp-not-inc, 30759, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K
19, Private, 319889, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 25, United-States, <=50K
66, Private, 29431, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
41, Private, 111483, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
22, Private, 184756, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K
31, Private, 651396, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 1594, 30, United-States, <=50K
30, Private, 187560, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Self-emp-not-inc, 84848, HS-grad, 9, Separated, Other-service, Not-in-family, White, Female, 0, 0, 16, United-States, <=50K
75, ?, 36243, Doctorate, 16, Never-married, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, State-gov, 88913, Assoc-acdm, 12, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female, 0, 0, 36, United-States, <=50K
19, Private, 73190, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 20, United-States, <=50K
60, Private, 132529, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 214542, 11th, 7, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 217006, 11th, 7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 169785, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
30, Private, 75573, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 45, Germany, <=50K
37, Private, 239171, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
55, Self-emp-not-inc, 53566, Doctorate, 16, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
20, Private, 117109, Some-college, 10, Never-married, Adm-clerical, Other-relative, Black, Female, 0, 0, 24, United-States, <=50K
32, Private, 398019, 7th-8th, 4, Never-married, Priv-house-serv, Not-in-family, White, Female, 0, 0, 15, Mexico, <=50K
18, Private, 114008, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 35, United-States, <=50K
24, Private, 204653, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
33, Local-gov, 254935, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 45, United-States, <=50K
76, ?, 84755, Some-college, 10, Widowed, ?, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
57, Local-gov, 198145, Masters, 14, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 14, United-States, >50K
53, Private, 174020, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 1876, 38, United-States, <=50K
19, Private, 451951, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Local-gov, 172175, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
27, Private, 209472, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
40, Private, 336707, Assoc-voc, 11, Separated, Craft-repair, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
26, ?, 431861, 10th, 6, Separated, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
47, Self-emp-inc, 156728, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K
39, Federal-gov, 290321, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
49, State-gov, 206577, Some-college, 10, Divorced, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
28, Self-emp-not-inc, 149324, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 7, United-States, <=50K
33, ?, 49593, Some-college, 10, Married-civ-spouse, ?, Wife, Black, Female, 0, 0, 30, United-States, <=50K
50, Private, 98975, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 40, United-States, >50K
28, Private, 181659, 11th, 7, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 50, United-States, <=50K
30, Private, 174789, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 102308, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 50, United-States, >50K
39, Private, 184801, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Private, 176014, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
50, Private, 256861, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 80, United-States, <=50K
37, Private, 239397, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Mexico, <=50K
26, Private, 233777, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
55, Private, 236520, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
46, Private, 70754, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
32, Private, 245378, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
26, Private, 176729, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 45, United-States, >50K
32, Private, 154120, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 7298, 0, 40, United-States, >50K
43, Private, 88913, Some-college, 10, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female, 1055, 0, 40, United-States, <=50K
19, Private, 517036, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Female, 0, 0, 40, El-Salvador, <=50K
38, Private, 436361, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 75, United-States, <=50K
38, Private, 231037, 5th-6th, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, Mexico, <=50K
65, Private, 209831, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K
70, Self-emp-not-inc, 143833, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2246, 40, United-States, >50K
48, ?, 167381, HS-grad, 9, Widowed, ?, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
44, Private, 215468, Bachelors, 13, Separated, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 7, United-States, <=50K
32, Private, 200700, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
30, Local-gov, 191777, HS-grad, 9, Never-married, Protective-serv, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
49, Federal-gov, 195437, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 60, United-States, >50K
23, Private, 149396, HS-grad, 9, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
25, Private, 104746, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 16, United-States, <=50K
19, Private, 108147, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 15, United-States, <=50K
27, Private, 238859, Assoc-voc, 11, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
43, State-gov, 23157, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
38, Private, 497788, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
42, Private, 141558, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, <=50K
33, Federal-gov, 117963, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 38, United-States, <=50K
30, Private, 232356, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Private, 157941, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 103642, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 169727, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 274731, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
30, Private, 161572, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 45, United-States, <=50K
38, Private, 48779, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
48, Private, 141511, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
57, Private, 314153, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1887, 55, United-States, >50K
30, Private, 168334, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 30, United-States, <=50K
42, Local-gov, 267252, Masters, 14, Separated, Exec-managerial, Unmarried, Black, Male, 0, 0, 45, United-States, >50K
31, Self-emp-not-inc, 312055, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 70, United-States, <=50K
32, Private, 207937, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 232653, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
63, Private, 246841, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 154087, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 199011, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 12, United-States, <=50K
51, Self-emp-not-inc, 205100, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 30, United-States, >50K
36, Private, 177907, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 2176, 0, 20, ?, <=50K
24, Private, 50400, Some-college, 10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
